"product_name","order_date","sales_per_quantity"
"SAFCO Mobile Desk Side File  Wire Frame","2017-12-08","42.76"
"SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair","2017-05-07","26.64"
"SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair","2017-05-15","21.312"
"SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair","2017-08-17","18.648"
"SAFCO PlanMaster Boards  60w x 37-1/2d  White Melamine","2017-02-17","91.194"
"SAFCO PlanMaster Boards  60w x 37-1/2d  White Melamine","2017-11-03","121.592"
"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base  43w x 30d x 30-37h  Black","2017-04-29","209.67"
"Safco Steel Mobile File Cart","2017-08-18","66.688"
"Safco Steel Mobile File Cart","2017-12-17","83.36"
"Safco Value Mate Steel Bookcase  Baked Enamel Finish on Steel  Black","2017-04-01","60.333"
"Safco Wire Cube Shelving System  For Use as 4 or 5 14 Cubes  Black","2017-11-09","31.78"
"Safco Wire Cube Shelving System  For Use as 4 or 5 14 Cubes  Black","2017-12-16","31.78"
"Samsung Galaxy Mega 6.3","2017-01-26","419.98999999999995"
"Samsung Galaxy Mega 6.3","2017-08-23","335.99199999999996"
"Samsung Galaxy Mega 6.3","2017-11-12","335.992"
"Samsung Galaxy Mega 6.3","2017-11-20","419.99"
"Samsung Galaxy Note 2","2017-05-18","172.352"
"Samsung Galaxy Note 2","2017-08-31","172.352"
"Samsung Galaxy Note 2","2017-09-08","129.264"
"Samsung Galaxy Note 2","2017-09-09","275.994"
"Samsung Galaxy Note 2","2017-11-10","215.44"
"Samsung Galaxy S III - 16GB - pebble blue (T-Mobile)","2017-06-15","279.992"
"Samsung Galaxy S III - 16GB - pebble blue (T-Mobile)","2017-07-14","209.994"
"Samsung Galaxy S4","2017-01-30","500.792"
"Samsung Galaxy S4","2017-06-30","500.792"
"Samsung Galaxy S4 Mini","2017-03-24","469.99"
"Samsung Galaxy S4 Mini","2017-04-28","375.992"
"Samsung Galaxy S4 Mini","2017-11-26","469.99"
"Samsung HM1900 Bluetooth Headset","2017-10-05","21.95"
"Samsung HM1900 Bluetooth Headset","2017-12-14","17.56"
"Samsung Replacement EH64AVFWE Premium Headset","2017-07-29","4.4"
"Samsung Replacement EH64AVFWE Premium Headset","2017-11-13","4.4"
"Samsung Rugby III","2017-09-08","52.792"
"SanDisk Cruzer 32 GB USB Flash Drive","2017-03-17","19.02"
"SanDisk Cruzer 32 GB USB Flash Drive","2017-11-13","15.216"
"SanDisk Cruzer 32 GB USB Flash Drive","2017-11-26","19.02"
"SanDisk Cruzer 64 GB USB Flash Drive","2017-05-19","36.32"
"SanDisk Cruzer 64 GB USB Flash Drive","2017-09-20","36.32"
"SanDisk Cruzer 64 GB USB Flash Drive","2017-10-12","36.32"
"SanDisk Cruzer 64 GB USB Flash Drive","2017-11-06","36.32"
"SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card","2017-04-16","12.99"
"SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card","2017-11-12","10.392"
"SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card","2017-05-30","17.68"
"SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card","2017-07-11","22.099999999999998"
"SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card","2017-11-04","17.68"
"SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card","2017-04-11","39.989999999999995"
"SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card","2017-11-30","31.992"
"Sanford 52201 APSCO Electric Pencil Sharpener","2017-12-02","32.776"
"Sanford Colorific Colored Pencils  12/Box","2017-09-04","2.304"
"Sanford Colorific Eraseable Coloring Pencils  12 Count","2017-09-04","2.6239999999999997"
"Sanford EarthWrite Recycled Pencils  Medium Soft  #2","2017-06-10","2.1"
"Sanford Liquid Accent Highlighters","2017-07-29","6.68"
"SANFORD Liquid Accent Tank-Style Highlighters","2017-11-06","2.84"
"SANFORD Major Accent Highlighters","2017-05-22","7.08"
"SANFORD Major Accent Highlighters","2017-09-19","7.08"
"Sanford Pocket Accent Highlighters","2017-12-18","1.6"
"Sanford Prismacolor Professional Thick Lead Art Pencils  36-Color Set","2017-04-14","29.951999999999998"
"Sanford Uni-Blazer View Highlighters  Chisel Tip  Yellow","2017-11-20","2.2"
"Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4","2017-01-14","1.584"
"Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators","2017-08-17","279.81"
"Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators","2017-12-22","279.81"
"Sanyo Counter Height Refrigerator with Crisper  3.6 Cubic Foot  Stainless Steel/Black","2017-02-05","328.14"
"Satellite Sectional Post Binders","2017-04-16","8.682"
"Satellite Sectional Post Binders","2017-05-29","43.41"
"Satellite Sectional Post Binders","2017-06-29","34.728"
"Satellite Sectional Post Binders","2017-08-11","43.41"
"Satellite Sectional Post Binders","2017-12-02","34.728"
"Satellite Sectional Post Binders","2017-12-25","13.023"
"Sauder Barrister Bookcases","2017-04-27","55.0664"
"Sauder Camden County Barrister Bookcase  Planked Cherry Finish","2017-05-30","120.98"
"Sauder Camden County Collection Libraries  Planked Cherry Finish","2017-11-20","91.984"
"Sauder Camden County Collection Libraries  Planked Cherry Finish","2017-12-08","114.98"
"Sauder Cornerstone Collection Library","2017-04-14","24.784"
"Sauder Facets Collection Library  Sky Alder Finish","2017-06-30","145.333"
"Sauder Forest Hills Library with Doors  Woodland Oak Finish","2017-03-26","128.784"
"Sauder Mission Library with Doors  Fruitwood Finish","2017-02-17","89.0664"
"Sauder Mission Library with Doors  Fruitwood Finish","2017-05-06","89.0664"
"Security-Tint Envelopes","2017-08-21","7.64"
"Security-Tint Envelopes","2017-09-25","6.112"
"Security-Tint Envelopes","2017-11-14","7.64"
"Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black","2017-03-14","24.808"
"Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black","2017-12-02","24.808"
"Self-Adhesive Address Labels for Typewriters by Universal","2017-05-13","7.31"
"Self-Adhesive Address Labels for Typewriters with Dispenser Box","2017-09-30","2.9520000000000004"
"Self-Adhesive Removable Labels","2017-09-24","3.15"
"Self-Adhesive Removable Labels","2017-12-05","3.15"
"Self-Adhesive Removable Labels","2017-12-08","3.1500000000000004"
"Self-Adhesive Ring Binder Labels","2017-11-04","0.704"
"Sensible Storage WireTech Storage Systems","2017-02-09","70.97999999999999"
"Sensible Storage WireTech Storage Systems","2017-04-24","56.784"
"Sensible Storage WireTech Storage Systems","2017-08-27","70.97999999999999"
"Sensible Storage WireTech Storage Systems","2017-09-14","70.98"
"Seth Thomas 12 Clock w/ Goldtone Case","2017-08-21","22.98"
"Seth Thomas 12 Clock w/ Goldtone Case","2017-09-01","22.98"
"Seth Thomas 13 1/2 Wall Clock","2017-06-30","7.112"
"Seth Thomas 14 Putty-Colored Wall Clock","2017-08-18","29.34"
"Seth Thomas 14 Putty-Colored Wall Clock","2017-12-05","29.34"
"Seth Thomas 16 Steel Case Clock","2017-04-30","32.48"
"Seth Thomas 16 Steel Case Clock","2017-08-26","12.991999999999999"
"Sharp 1540cs Digital Laser Copier","2017-08-27","439.992"
"Sharp AL-1530CS Digital Copier","2017-12-08","399.992"
"Shocksock Galaxy S4 Armband","2017-06-08","8.76"
"SimpliFile Personal File  Black Granite  15w x 6-15/16d x 11-1/4h","2017-01-26","9.08"
"SimpliFile Personal File  Black Granite  15w x 6-15/16d x 11-1/4h","2017-03-13","11.35"
"SimpliFile Personal File  Black Granite  15w x 6-15/16d x 11-1/4h","2017-09-17","11.35"
"SimpliFile Personal File  Black Granite  15w x 6-15/16d x 11-1/4h","2017-09-20","11.35"
"SimpliFile Personal File  Black Granite  15w x 6-15/16d x 11-1/4h","2017-11-06","9.08"
"SimpliFile Personal File  Black Granite  15w x 6-15/16d x 11-1/4h","2017-12-09","9.08"
"Situations Contoured Folding Chairs  4/Set","2017-05-19","56.784"
"Situations Contoured Folding Chairs  4/Set","2017-06-27","63.882"
"Situations Contoured Folding Chairs  4/Set","2017-07-18","49.686"
"Situations Contoured Folding Chairs  4/Set","2017-12-22","70.98"
"SlimView Poly Binder  3/8","2017-03-31","1.036"
"SlimView Poly Binder  3/8","2017-10-19","1.036"
"SlimView Poly Binder  3/8","2017-10-21","1.554"
"Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set","2017-10-30","3.75"
"Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set","2017-05-12","3.08"
"Socket Bluetooth Cordless Hand Scanner (CHS)","2017-09-24","168.76"
"Sony 16GB Class 10 Micro SDHC R40 Memory Card","2017-06-19","12.89"
"Sony 32GB Class 10 Micro SDHC R40 Memory Card","2017-07-15","20.95"
"Sony 32GB Class 10 Micro SDHC R40 Memory Card","2017-10-01","20.95"
"Sony 64GB Class 10 Micro SDHC R40 Memory Card","2017-03-26","28.792"
"Sony 64GB Class 10 Micro SDHC R40 Memory Card","2017-04-25","35.99"
"Sony 64GB Class 10 Micro SDHC R40 Memory Card","2017-08-26","35.99"
"Sony 64GB Class 10 Micro SDHC R40 Memory Card","2017-09-21","35.99"
"Sony 64GB Class 10 Micro SDHC R40 Memory Card","2017-12-08","35.989999999999995"
"Sony 8GB Class 10 Micro SDHC R40 Memory Card","2017-05-27","9.064"
"Sony Micro Vault Click 16 GB USB 2.0 Flash Drive","2017-09-02","55.99"
"Sony Micro Vault Click 16 GB USB 2.0 Flash Drive","2017-09-19","44.792"
"Sony Micro Vault Click 4 GB USB 2.0 Flash Drive","2017-08-07","13.94"
"Sony Micro Vault Click 8 GB USB 2.0 Flash Drive","2017-07-14","46.99"
"Sony Micro Vault Click 8 GB USB 2.0 Flash Drive","2017-07-27","46.989999999999995"
"Sortfiler Multipurpose Personal File Organizer  Black","2017-04-20","17.112"
"Sortfiler Multipurpose Personal File Organizer  Black","2017-06-11","17.112"
"Sortfiler Multipurpose Personal File Organizer  Black","2017-08-31","21.389999999999997"
"Southworth 100% Résumé Paper  24lb.","2017-02-28","7.78"
"Southworth 100% Résumé Paper  24lb.","2017-11-24","7.78"
"Southworth 100% Résumé Paper  24lb.","2017-12-05","7.779999999999999"
"Southworth 25% Cotton Antique Laid Paper & Envelopes","2017-08-21","6.672"
"Southworth 25% Cotton Linen-Finish Paper & Envelopes","2017-06-24","7.248"
"Southworth 25% Cotton Linen-Finish Paper & Envelopes","2017-09-22","9.06"
"Southworth 25% Cotton Premium Laser Paper and Envelopes","2017-07-17","19.98"
"Space Solutions Commercial Steel Shelving","2017-01-30","64.65"
"Space Solutions Commercial Steel Shelving","2017-06-19","64.65"
"Space Solutions Commercial Steel Shelving","2017-08-31","64.64999999999999"
"Space Solutions Commercial Steel Shelving","2017-11-02","64.65"
"Space Solutions HD Industrial Steel Shelving.","2017-10-06","114.97000000000001"
"Space Solutions HD Industrial Steel Shelving.","2017-11-13","114.97000000000001"
"Speck Products Candyshell Flip Case","2017-11-23","27.992"
"Speediset Carbonless Redi-Letter 7 x 8 1/2","2017-09-29","10.309999999999999"
"Spigen Samsung Galaxy S5 Case Wallet","2017-03-31","16.990000000000002"
"Spigen Samsung Galaxy S5 Case Wallet","2017-05-28","13.592"
"Spigen Samsung Galaxy S5 Case Wallet","2017-10-27","13.592"
"SpineVue Locking Slant-D Ring Binders by Cardinal","2017-03-19","7.312"
"SpineVue Locking Slant-D Ring Binders by Cardinal","2017-04-16","2.742"
"SpineVue Locking Slant-D Ring Binders by Cardinal","2017-12-03","7.312"
"Spiral Phone Message Books with Labels by Adams","2017-07-15","4.48"
"Spiral Phone Message Books with Labels by Adams","2017-12-23","3.584"
"Square Credit Card Reader","2017-11-19","7.992"
"Square Credit Card Reader  4 1/2 x 4 1/2 x 1  White","2017-07-03","7.992"
"Square Credit Card Reader  4 1/2 x 4 1/2 x 1  White","2017-07-22","9.99"
"Square Credit Card Reader  4 1/2 x 4 1/2 x 1  White","2017-10-05","7.992"
"Square Credit Card Reader  4 1/2 x 4 1/2 x 1  White","2017-10-07","7.992"
"Square Ring Data Binders  Rigid 75 Pt. Covers  11 x 14-7/8","2017-05-20","20.64"
"Square Ring Data Binders  Rigid 75 Pt. Covers  11 x 14-7/8","2017-09-03","16.512"
"Stackable Trays","2017-03-28","3.0799999999999996"
"Stackable Trays","2017-04-10","2.464"
"Stackable Trays","2017-09-26","3.08"
"Stacking Tray  Side-Loading  Legal  Smoke","2017-06-21","3.5840000000000005"
"Stacking Tray  Side-Loading  Legal  Smoke","2017-10-30","3.584"
"Stacking Trays by OIC","2017-02-09","1.992"
"Standard Rollaway File with Lock","2017-06-09","144.152"
"Standard Rollaway File with Lock","2017-07-13","180.19"
"Standard Rollaway File with Lock","2017-08-17","180.19000000000003"
"Stanley Bostitch Contemporary Electric Pencil Sharpeners","2017-04-25","13.584"
"Stanley Bostitch Contemporary Electric Pencil Sharpeners","2017-11-02","13.584"
"Stanley Bostitch Contemporary Electric Pencil Sharpeners","2017-11-17","16.98"
"Stanley Bostitch Contemporary Electric Pencil Sharpeners","2017-12-11","13.584"
"Stanley Bostitch Contemporary Electric Pencil Sharpeners","2017-12-28","13.584"
"Staple-based wall hangings","2017-04-03","6.368"
"Staple-based wall hangings","2017-06-15","7.792"
"Staple-based wall hangings","2017-07-27","7.96"
"Staple-based wall hangings","2017-12-03","7.792000000000001"
"Staple-based wall hangings","2017-12-10","6.367999999999999"
"Staple-based wall hangings","2017-12-21","7.96"
"Staple envelope","2017-01-12","9.78"
"Staple envelope","2017-03-02","8.28"
"Staple envelope","2017-04-01","5.68"
"Staple envelope","2017-04-23","9.344"
"Staple envelope","2017-08-10","11.68"
"Staple envelope","2017-08-17","11.68"
"Staple envelope","2017-09-22","4.4639999999999995"
"Staple envelope","2017-09-26","11.979999999999999"
"Staple envelope","2017-09-29","7.78"
"Staple envelope","2017-11-19","5.579999999999999"
"Staple envelope","2017-12-22","7.824"
"Staple holder","2017-04-01","6.936"
"Staple holder","2017-06-15","9.576"
"Staple holder","2017-08-13","11.97"
"Staple holder","2017-12-24","11.969999999999999"
"Staple magnet","2017-01-14","9.38"
"Staple magnet","2017-12-06","10.68"
"Staple remover","2017-03-02","1.744"
"Staple remover","2017-08-13","7.98"
"Staple remover","2017-09-09","2.9440000000000004"
"Staple remover","2017-09-28","1.744"
"Staple remover","2017-11-18","2.944"
"Staple remover","2017-11-23","2.18"
"Staple remover","2017-12-02","2.18"
"Staple remover","2017-12-25","6.384"
"Staples","2017-01-07","7.89"
"Staples","2017-01-22","3.024"
"Staples","2017-02-02","2.384"
"Staples","2017-02-20","3.144"
"Staples","2017-03-26","1.88"
"Staples","2017-05-20","2.47"
"Staples","2017-08-13","4.864"
"Staples","2017-09-04","2.47"
"Staples","2017-10-02","2.98"
"Staples","2017-10-05","2.98"
"Staples","2017-10-07","6.312"
"Staples","2017-10-24","2.92"
"Staples","2017-11-02","6.079999999999999"
"Staples","2017-11-12","6.079999999999999"
"Staples","2017-12-25","3.024"
"Staples in misc. colors","2017-01-20","4.84"
"Staples in misc. colors","2017-02-05","1.424"
"Staples in misc. colors","2017-03-25","1.78"
"Staples in misc. colors","2017-04-30","5.176"
"Staples in misc. colors","2017-05-27","10.48"
"Staples in misc. colors","2017-07-11","7.58"
"Staples in misc. colors","2017-08-07","10.48"
"Staples in misc. colors","2017-09-01","7.58"
"Staples in misc. colors","2017-10-06","9.576"
"Staples in misc. colors","2017-11-20","9.576"
"Staples in misc. colors","2017-12-18","6.47"
"Staples in misc. colors","2017-12-28","2.48"
"StarTech.com 10/100 VDSL2 Ethernet Extender Kit","2017-03-28","266.36"
"Steel Personal Filing/Posting Tote","2017-06-30","35.51"
"Steel Personal Filing/Posting Tote","2017-09-25","35.510000000000005"
"Sterilite Officeware Hinged File Box","2017-04-11","8.384"
"Sterilite Officeware Hinged File Box","2017-04-28","8.384"
"Sterilite Officeware Hinged File Box","2017-08-13","10.48"
"Sterilite Officeware Hinged File Box","2017-09-23","10.48"
"Sterilite Officeware Hinged File Box","2017-11-03","10.48"
"Sterilite Officeware Hinged File Box","2017-11-25","10.48"
"Sterilite Officeware Hinged File Box","2017-12-13","10.48"
"Sterilite Show Offs Storage Containers","2017-06-06","5.279999999999999"
"Sterilite Show Offs Storage Containers","2017-07-17","5.28"
"Stockwell Push Pins","2017-04-17","2.18"
"Stockwell Push Pins","2017-12-11","2.18"
"Storex Dura Pro Binders","2017-04-12","5.9399999999999995"
"Storex Dura Pro Binders","2017-05-23","1.188"
"Storex Dura Pro Binders","2017-05-28","1.188"
"Storex Dura Pro Binders","2017-10-01","4.752000000000001"
"Storex Dura Pro Binders","2017-10-23","1.188"
"Storex Dura Pro Binders","2017-11-04","1.782"
"Storex Dura Pro Binders","2017-12-04","1.782"
"Storex Dura Pro Binders","2017-12-28","4.752000000000001"
"Storex DuraTech Recycled Plastic Frosted Binders","2017-06-16","0.848"
"Storex DuraTech Recycled Plastic Frosted Binders","2017-10-07","0.8480000000000001"
"Storex DuraTech Recycled Plastic Frosted Binders","2017-11-07","4.239999999999999"
"Storex Flexible Poly Binders with Double Pockets","2017-10-22","0.792"
"Strathmore Photo Mount Cards","2017-01-19","5.424"
"Strathmore Photo Mount Cards","2017-03-13","6.78"
"Strathmore Photo Mount Cards","2017-04-26","6.78"
"Strathmore Photo Mount Cards","2017-07-13","6.78"
"Strathmore Photo Mount Cards","2017-11-03","5.4239999999999995"
"Strathmore Photo Mount Cards","2017-11-05","6.779999999999999"
"Strathmore Photo Mount Cards","2017-11-12","5.424"
"Stride Job 150 Highlighters  Chisel Tip  Assorted Colors","2017-09-22","5.98"
"Super Bands  12/Pack","2017-03-21","1.8599999999999999"
"Super Bands  12/Pack","2017-11-02","1.86"
"Super Decoflex Portable Personal File","2017-07-28","14.98"
"Super Decoflex Portable Personal File","2017-11-02","14.98"
"Surelock Post Binders","2017-04-25","24.447999999999997"
"Surelock Post Binders","2017-11-12","6.112"
"Swingline SM12-08 MicroCut Jam Free Shredder","2017-07-03","399.2"
"Swingline SM12-08 MicroCut Jam Free Shredder","2017-10-16","119.997"
"Telephone Message Books with Fax/Mobile Section  4 1/4 x 6","2017-09-04","2.88"
"Telephone Message Books with Fax/Mobile Section  4 1/4 x 6","2017-12-05","3.6"
"Telephone Message Books with Fax/Mobile Section  5 1/2 x 3 3/16","2017-01-15","6.35"
"Telephone Message Books with Fax/Mobile Section  5 1/2 x 3 3/16","2017-04-25","6.3500000000000005"
"Telephone Message Books with Fax/Mobile Section  5 1/2 x 3 3/16","2017-09-14","6.3500000000000005"
"Telescoping Adjustable Floor Lamp","2017-05-11","7.996"
"Telescoping Adjustable Floor Lamp","2017-06-04","15.992"
"Telescoping Adjustable Floor Lamp","2017-11-03","15.992"
"Telescoping Adjustable Floor Lamp","2017-11-19","7.996"
"Tenex 46 x 60 Computer Anti-Static Chairmat  Rectangular Shaped","2017-04-22","84.784"
"Tenex 46 x 60 Computer Anti-Static Chairmat  Rectangular Shaped","2017-09-15","105.97999999999999"
"Tenex 46 x 60 Computer Anti-Static Chairmat  Rectangular Shaped","2017-11-15","84.784"
"Tenex 46 x 60 Computer Anti-Static Chairmat  Rectangular Shaped","2017-12-02","84.784"
"Tenex Antistatic Computer Chair Mats","2017-11-10","68.392"
"Tenex B1-RE Series Chair Mats for Low Pile Carpets","2017-02-26","45.98"
"Tenex B1-RE Series Chair Mats for Low Pile Carpets","2017-04-30","36.784"
"Tenex B1-RE Series Chair Mats for Low Pile Carpets","2017-07-20","45.98"
"Tenex Carpeted  Granite-Look or Clear Contemporary Contour Shape Chair Mats","2017-01-01","28.284"
"Tenex Chairmats For Use With Carpeted Floors","2017-09-07","15.979999999999999"
"Tenex Chairmats For Use with Hard Floors","2017-04-23","25.983999999999998"
"Tenex Chairmats For Use with Hard Floors","2017-08-21","32.48"
"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet  Computer  39 x 49","2017-02-13","107.53"
"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet  Computer  39 x 49","2017-04-07","86.024"
"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet  Computer  39 x 49","2017-11-29","20.304"
"Tenex File Box  Personal Filing Tote with Lid  Black","2017-03-17","15.51"
"Tenex File Box  Personal Filing Tote with Lid  Black","2017-07-14","12.408"
"Tenex Personal Project File with Scoop Front Design  Black","2017-01-14","13.48"
"Tenex Personal Project File with Scoop Front Design  Black","2017-01-29","13.48"
"Tenex Personal Project File with Scoop Front Design  Black","2017-09-22","13.48"
"Tenex Personal Self-Stacking Standard File Box  Black/Gray","2017-05-04","16.91"
"Tenex Personal Self-Stacking Standard File Box  Black/Gray","2017-06-15","16.91"
"Tenex The Solids Textured Chair Mats","2017-11-16","69.96"
"Tenex The Solids Textured Chair Mats","2017-12-01","69.96"
"Tenex Traditional Chairmats for Hard Floors  Average Lip  36 x 48","2017-12-08","64.45"
"Tenex Traditional Chairmats for Medium Pile Carpet  Standard Lip  36 x 48","2017-07-03","60.650000000000006"
"Tenex Traditional Chairmats for Medium Pile Carpet  Standard Lip  36 x 48","2017-08-10","60.65"
"Tenex Traditional Chairmats for Medium Pile Carpet  Standard Lip  36 x 48","2017-12-23","60.65"
"Tenex V2T-RE Standard Weight Series Chair Mat  45 x 53  Lip 25 x 12","2017-11-12","56.784"
"Tennsco 16-Compartment Lockers with Coat Rack","2017-04-08","647.89"
"Tennsco 16-Compartment Lockers with Coat Rack","2017-06-29","647.89"
"Tennsco 6- and 18-Compartment Lockers","2017-04-20","212.136"
"Tennsco 6- and 18-Compartment Lockers","2017-05-13","265.17"
"Tennsco Commercial Shelving","2017-01-07","20.34"
"Tennsco Commercial Shelving","2017-04-16","16.272"
"Tennsco Commercial Shelving","2017-05-23","16.272000000000002"
"Tennsco Commercial Shelving","2017-10-08","20.34"
"Tennsco Commercial Shelving","2017-11-18","16.272"
"Tennsco Double-Tier Lockers","2017-04-22","225.01999999999998"
"Tennsco Double-Tier Lockers","2017-10-02","225.02"
"Tennsco Double-Tier Lockers","2017-11-12","180.016"
"Tennsco Double-Tier Lockers","2017-11-13","180.016"
"Tennsco Industrial Shelving","2017-07-09","48.91"
"Tennsco Industrial Shelving","2017-12-19","39.128"
"Tennsco Lockers  Gray","2017-02-16","16.784"
"Tennsco Lockers  Gray","2017-12-01","20.98"
"Tennsco Lockers  Sand","2017-08-05","16.784000000000002"
"Tennsco Regal Shelving Units","2017-11-16","101.41"
"Tennsco Single-Tier Lockers","2017-01-22","375.34"
"Tennsco Single-Tier Lockers","2017-08-15","300.272"
"Tennsco Single-Tier Lockers","2017-12-21","375.34"
"Tennsco Single-Tier Lockers","2017-12-26","375.34"
"Tennsco Stur-D-Stor Boltless Shelving  5 Shelves  24 Deep  Sand","2017-06-01","108.248"
"Tennsco Stur-D-Stor Boltless Shelving  5 Shelves  24 Deep  Sand","2017-12-01","135.31"
"Tennsco Stur-D-Stor Boltless Shelving  5 Shelves  24 Deep  Sand","2017-12-25","135.31"
"Tensor Brushed Steel Torchiere Floor Lamp","2017-05-30","13.592"
"Tensor Brushed Steel Torchiere Floor Lamp","2017-11-20","16.99"
"Tensor Brushed Steel Torchiere Floor Lamp","2017-12-03","6.796"
"Tensor Computer Mounted Lamp","2017-02-19","14.89"
"Tensor Computer Mounted Lamp","2017-03-31","14.89"
"Tensor Computer Mounted Lamp","2017-04-14","14.89"
"Tensor Computer Mounted Lamp","2017-07-27","14.89"
"Tensor Hersey Kiss Styled Floor Lamp","2017-12-04","12.99"
"Tensor Track Tree Floor Lamp","2017-07-08","19.99"
"Tensor Track Tree Floor Lamp","2017-09-14","15.992"
"Tensor Track Tree Floor Lamp","2017-12-18","19.990000000000002"
"Things To Do Today Pad","2017-05-04","5.87"
"Things To Do Today Pad","2017-10-29","5.87"
"Things To Do Today Spiral Book","2017-05-19","6.335999999999999"
"Things To Do Today Spiral Book","2017-06-02","6.336"
"TOPS 4 x 6 Fluorescent Color Memo Sheets  500 Sheets per Pack","2017-10-09","9.49"
"Tops Green Bar Computer Printout Paper","2017-11-16","48.94"
"TOPS Important Message Pads  Canary  4-1/4 x 5-1/2  50 Sheets per Pad","2017-09-20","4.28"
"TOPS Money Receipt Book  Consecutively Numbered in Red ","2017-01-16","8.01"
"TOPS Voice Message Log Book  Flash Format","2017-06-12","4.76"
"Tops White Computer Printout Paper","2017-05-19","48.91"
"Tops White Computer Printout Paper","2017-11-27","48.910000000000004"
"Toshiba IPT2010-SD IP Telephone","2017-02-20","111.19200000000001"
"Toshiba IPT2010-SD IP Telephone","2017-02-26","111.192"
"Toshiba IPT2010-SD IP Telephone","2017-10-07","111.192"
"Toshiba IPT2010-SD IP Telephone","2017-11-23","111.192"
"Translucent Push Pins by OIC","2017-04-13","1.584"
"Trav-L-File Heavy-Duty Shuttle II  Black","2017-06-29","43.57"
"Trav-L-File Heavy-Duty Shuttle II  Black","2017-07-20","34.856"
"Trav-L-File Heavy-Duty Shuttle II  Black","2017-09-04","43.57"
"Trav-L-File Heavy-Duty Shuttle II  Black","2017-10-13","43.57"
"Trav-L-File Heavy-Duty Shuttle II  Black","2017-11-05","34.856"
"TRENDnet 56K USB 2.0 Phone  Internet and Fax Modem","2017-04-23","25.89"
"TRENDnet 56K USB 2.0 Phone  Internet and Fax Modem","2017-07-03","25.889999999999997"
"TRENDnet 56K USB 2.0 Phone  Internet and Fax Modem","2017-07-31","20.712"
"Trimflex Flexible Post Binders","2017-06-17","17.104"
"Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection","2017-04-10","48.776"
"Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection","2017-04-23","60.97"
"Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection","2017-12-10","60.970000000000006"
"Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge","2017-08-31","70.97"
"Tripp Lite TLP810NET Broadband Surge for Modem/Fax","2017-02-26","50.970000000000006"
"Tuf-Vin Binders","2017-04-09","9.474"
"Tuf-Vin Binders","2017-06-30","25.264"
"Tuf-Vin Binders","2017-07-05","6.316"
"Tuf-Vin Binders","2017-10-05","25.264"
"Tuff Stuff Recycled Round Ring Binders","2017-12-25","3.856"
"Tyvek  Top-Opening Peel & Seel  Envelopes  Gray","2017-10-26","35.940000000000005"
"Tyvek  Top-Opening Peel & Seel Envelopes  Plain White","2017-01-14","21.744"
"Tyvek  Top-Opening Peel & Seel Envelopes  Plain White","2017-05-09","21.744"
"Tyvek Interoffice Envelopes  9 1/2 x 12 1/2  100/Box","2017-12-23","60.98"
"Tyvek Side-Opening Peel & Seel Expanding Envelopes","2017-05-13","90.48"
"Ultra Door Kickplate  8H x 34W","2017-12-01","15.824000000000002"
"Ultra Door Push Plate","2017-09-18","4.91"
"UniKeep View Case Binders","2017-04-21","0.9780000000000001"
"UniKeep View Case Binders","2017-06-03","3.912"
"Universal Recycled Hanging Pressboard Report Binders  Letter Size","2017-05-18","6.17"
"Universal Ultra Bright White Copier/Laser Paper  8 1/2 x 11  Ream","2017-05-15","5.184"
"Unpadded Memo Slips","2017-03-27","3.98"
"Unpadded Memo Slips","2017-09-09","3.184"
"V7 USB Numeric Keypad","2017-04-24","34.99"
"V7 USB Numeric Keypad","2017-11-14","27.992"
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc  1/Pack","2017-09-24","5.96"
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc  10/Pack","2017-03-18","9.272"
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc  10/Pack","2017-08-18","11.59"
